Tanggal,Hujan,Temperatur,Kecepatan Angin,Arah Angin,Tekanan Udara,Kelembaban,UV
2023-01-04 14:00:00,0.0,30.3,9.43,280.0,1006.68,74.38,3.93
2023-01-04 15:00:00,0.0,30.5,10.17,319.0,1005.92,71.22,2.35
2023-01-04 16:00:00,0.0,30.0,9.58,298.0,1006.06,73.86,1.7
2023-01-04 17:00:00,0.0,29.16,7.84,314.0,1006.18,79.32,0.72
2023-01-04 18:00:00,0.0,27.66,6.41,314.0,1006.96,83.2,0.09
2023-01-04 19:00:00,0.0,25.9,4.68,255.0,1007.96,92.4,0.0
2023-01-04 20:00:00,0.0,25.0,3.58,262.0,1008.74,94.92,0.0
2023-01-04 21:00:00,0.0,24.5,3.46,258.0,1009.6,94.92,0.0
2023-01-04 22:00:00,0.0,24.2,2.98,260.0,1009.8,94.92,0.0
2023-01-04 23:00:00,0.0,23.9,2.86,266.0,1009.46,94.92,0.0
2023-01-05 00:00:00,0.0,24.3,3.43,267.0,1009.12,94.92,0.0
2023-01-05 01:00:00,0.0,24.2,4.93,272.0,1008.68,94.92,0.0
2023-01-05 02:00:00,0.0,24.02,4.15,265.0,1008.4,94.92,0.0
2023-01-05 03:00:00,0.0,23.8,3.46,263.0,1008.3,94.92,0.0
2023-01-05 04:00:00,0.0,23.46,2.83,261.0,1008.52,94.92,0.0
2023-01-05 05:00:00,0.0,23.5,2.77,260.0,1008.48,94.92,0.0
2023-01-05 06:00:00,0.0,23.16,2.78,254.0,1008.9,94.92,0.0
2023-01-05 07:00:00,0.0,24.12,2.78,258.0,1009.64,94.92,0.55
2023-01-05 08:00:00,0.0,25.8,4.04,259.0,1010.2,94.92,1.32
2023-01-05 09:00:00,0.0,27.44,6.4,280.0,1010.4,88.9,2.4
2023-01-05 10:00:00,0.0,29.1,8.51,282.0,1010.0,81.14,3.24
2023-01-05 11:00:00,0.0,30.1,8.99,282.0,1009.48,78.02,5.72
2023-01-05 12:00:00,0.0,30.5,8.9,274.0,1008.88,76.08,3.06
2023-01-05 13:00:00,0.0,31.25,9.325,279.0,1008.03,72.53,4.5200000000000005
2023-01-05 14:00:00,0.0,32.0,9.75,284.0,1007.18,68.98,5.98
2023-01-05 15:00:00,0.0,32.3,10.44,285.0,1006.34,68.74,4.0
2023-01-05 16:00:00,0.0,33.5,9.24,291.0,1005.8,64.42,1.67
2023-01-05 17:00:00,0.0,32.3,6.36,289.0,1006.08,68.98,0.68
2023-01-05 18:00:00,0.0,28.9,5.49,290.0,1007.0,79.1,0.1
2023-01-05 19:00:00,0.0,27.5,5.075,264.5,1008.01,87.00999999999999,0.0
2023-01-05 20:00:00,0.0,26.1,4.66,239.0,1009.02,94.92,0.0
2023-01-05 21:00:00,0.0,25.7,5.39,255.0,1009.94,94.92,0.0
2023-01-05 22:00:00,0.0,25.7,4.8,257.0,1010.24,94.92,0.0
2023-01-05 23:00:00,0.0,25.1,4.78,255.0,1010.66,94.92,0.0
2023-01-06 00:00:00,0.0,24.7,3.69,262.0,1009.98,94.92,0.0
2023-01-06 01:00:00,0.0,24.4,3.96,258.0,1009.4,94.92,0.0
2023-01-06 02:00:00,0.0,24.22,3.79,256.0,1008.88,94.92,0.0
2023-01-06 03:00:00,0.0,24.5,3.65,255.0,1008.28,94.92,0.0
2023-01-06 04:00:00,0.0,24.5,4.17,254.0,1008.1,94.92,0.0
2023-01-06 05:00:00,0.0,24.2,5.24,257.0,1008.46,94.92,0.0
2023-01-06 06:00:00,0.0,24.1,4.04,255.0,1009.16,94.92,0.0
2023-01-06 07:00:00,0.0,24.7,3.29,256.0,1009.74,94.92,0.5
2023-01-06 08:00:00,0.0,26.3,5.13,256.0,1010.48,94.92,1.28
2023-01-06 09:00:00,0.0,28.3,5.83,253.0,1010.88,82.44,2.56
2023-01-06 10:00:00,0.0,31.4,4.98,255.0,1010.36,72.7,5.16
2023-01-06 11:00:00,0.0,32.0,5.96,244.0,1009.66,71.46,4.28
2023-01-06 12:00:00,0.0,31.5,4.21,241.0,1008.9,72.14,4.58
2023-01-06 13:00:00,0.0,31.7,5.99,235.0,1007.92,71.66,5.08
2023-01-06 14:00:00,0.0,33.0,5.75,258.0,1006.7,68.18,4.23
2023-01-06 15:00:00,0.0,32.0,4.24,297.0,1005.78,69.9,2.1
2023-01-06 16:00:00,0.0,31.4,4.09,284.0,1005.34,69.24,0.56
2023-01-06 17:00:00,0.0,28.0,5.07,123.0,1005.7,91.1,0.0
2023-01-06 18:00:00,69.4,22.5,5.42,285.0,1007.12,94.92,0.0
2023-01-06 19:00:00,0.0,23.58,7.69,294.0,1008.28,94.92,0.0
2023-01-06 20:00:00,4.0,23.6,5.57,294.0,1008.84,94.92,0.0
2023-01-06 21:00:00,0.0,24.1,4.84,287.0,1009.16,94.92,0.0
2023-01-06 22:00:00,0.0,24.4,5.37,285.0,1009.78,94.92,0.0
2023-01-06 23:00:00,0.0,24.5,5.46,281.0,1009.5,94.92,0.0
2023-01-07 00:00:00,0.0,24.2,5.12,282.0,1009.12,94.92,0.0
2023-01-07 01:00:00,0.0,24.066666666666666,5.14,281.0,1008.5466666666666,94.92,0.0
2023-01-07 02:00:00,0.0,23.933333333333334,5.16,280.0,1007.9733333333334,94.92,0.0
2023-01-07 03:00:00,0.0,23.8,5.18,279.0,1007.4,94.92,0.0
2023-01-07 04:00:00,0.0,23.6,4.96,282.0,1007.2,94.92,0.0
2023-01-07 05:00:00,0.0,23.6,5.37,279.0,1007.4,94.92,0.0
2023-01-07 06:00:00,0.0,23.6,5.96,280.0,1007.78,94.92,0.06
2023-01-07 07:00:00,0.0,23.9,6.07,274.0,1008.36,94.92,0.5
2023-01-07 08:00:00,0.0,24.4,6.4,277.0,1008.7,94.92,1.53
2023-01-07 09:00:00,0.0,25.4,5.16,266.0,1009.0,94.92,2.45
2023-01-07 10:00:00,0.0,30.2,3.65,273.0,1008.6,81.8,5.7
2023-01-07 11:00:00,0.0,30.44,6.31,264.0,1007.78,81.12,10.33
2023-01-07 12:00:00,0.0,32.4,8.12,264.0,1006.96,73.18,3.43
2023-01-07 13:00:00,0.0,33.3,8.16,262.0,1005.72,68.5,9.31
2023-01-07 14:00:00,0.0,33.14,8.09,286.0,1004.3,65.74,7.11
2023-01-07 15:00:00,0.0,33.1,6.8,271.0,1003.4,68.06,1.97
2023-01-07 16:00:00,0.0,29.26,8.11,266.0,1003.56,81.9,0.82
2023-01-07 17:00:00,1.2,25.2,8.42,260.0,1004.12,94.92,0.28
2023-01-07 18:00:00,0.8,24.8,3.89,257.0,1006.28,94.92,0.0
2023-01-07 19:00:00,0.0,23.5,3.92,274.0,1006.88,94.92,0.0
2023-01-07 20:00:00,0.2,23.7,3.29,277.0,1008.06,94.92,0.0
2023-01-07 21:00:00,0.0,23.8,3.38,275.0,1009.5,94.92,0.0
2023-01-07 22:00:00,0.2,23.700000000000003,2.925,275.5,1009.69,94.92,0.0
2023-01-07 23:00:00,0.0,23.6,2.47,276.0,1009.88,94.92,0.0
2023-01-08 00:00:00,1.0,23.4,2.51,270.0,1009.66,94.92,0.0
2023-01-08 01:00:00,0.2,23.3,2.16,270.0,1008.84,94.92,0.0
2023-01-08 02:00:00,0.0,23.2,2.26,273.0,1008.28,94.92,0.0
2023-01-08 03:00:00,0.0,23.3,2.52,272.0,1007.92,94.92,0.0
2023-01-08 04:00:00,0.0,23.25,2.4850000000000003,271.0,1007.99,94.92,0.0
2023-01-08 05:00:00,0.0,23.2,2.45,270.0,1008.06,94.92,0.0
2023-01-08 06:00:00,0.0,23.14,1.86,268.0,1008.4,94.92,0.05
2023-01-08 07:00:00,0.0,23.7,1.54,264.0,1009.08,94.92,0.65
2023-01-08 08:00:00,0.0,24.7,1.52,243.0,1009.14,94.92,1.58
2023-01-08 09:00:00,0.0,26.8,0.45,217.0,1009.68,94.92,2.31
2023-01-08 10:00:00,0.0,28.3,3.455,239.5,1009.3299999999999,89.69,4.550000000000001
2023-01-08 11:00:00,0.0,29.8,6.46,262.0,1008.98,84.46,6.79
2023-01-08 12:00:00,0.0,30.5,7.23,263.0,1008.4,80.22,6.43
2023-01-08 13:00:00,0.0,31.5,7.61,261.0,1007.4,74.42,8.01
2023-01-08 14:00:00,0.0,33.4,7.99,262.0,1006.36,66.48,8.04
2023-01-08 15:00:00,0.0,33.0,6.37,258.0,1005.3,73.0,2.46
2023-01-08 16:00:00,0.0,32.2,4.31,277.0,1005.4,72.68,0.64
2023-01-08 17:00:00,0.0,29.7,4.45,247.0,1006.08,82.82,0.24
2023-01-08 18:00:00,0.0,25.0,4.94,213.0,1007.6,94.92,0.0
2023-01-08 19:00:00,5.8,23.5,3.81,80.0,1008.22,94.92,0.0
2023-01-08 20:00:00,0.0,23.5,4.67,82.0,1009.94,94.92,0.0
2023-01-08 21:00:00,4.8,24.0,5.5,83.0,1009.9,94.92,0.0
2023-01-08 22:00:00,0.0,23.9,8.68,85.0,1009.76,94.92,0.0
2023-01-08 23:00:00,0.0,24.04,8.94,87.0,1010.0,94.92,0.0
2023-01-09 00:00:00,0.0,24.18,8.41,87.0,1009.62,94.92,0.0
2023-01-09 01:00:00,0.0,24.1,8.38,87.0,1009.12,94.92,0.0
2023-01-09 02:00:00,0.0,24.1,8.56,88.0,1008.98,94.92,0.0
2023-01-09 03:00:00,0.2,24.0,8.99,88.0,1008.6,94.92,0.0
2023-01-09 04:00:00,0.0,23.9,8.42,88.0,1008.3,94.92,0.0
2023-01-09 05:00:00,0.0,23.6,8.7,89.0,1008.92,94.92,0.0
2023-01-09 06:00:00,0.0,23.7,8.44,89.0,1009.62,94.92,0.0
2023-01-09 07:00:00,0.0,24.1,8.4,91.0,1010.26,94.92,0.55
2023-01-09 08:00:00,0.0,25.26,8.57,89.0,1011.04,94.92,1.94
2023-01-09 09:00:00,0.0,27.1,8.06,90.0,1011.22,94.92,1.77
2023-01-09 10:00:00,0.0,28.4,4.41,89.0,1010.88,94.92,3.98
2023-01-09 11:00:00,0.0,30.2,3.88,276.0,1010.0,83.12,5.01
2023-01-09 12:00:00,0.0,31.72,5.32,286.0,1009.3,77.52,11.12
2023-01-09 13:00:00,0.0,32.31,6.050000000000001,282.0,1008.24,75.39,8.559999999999999
2023-01-09 14:00:00,0.0,32.9,6.78,278.0,1007.18,73.26,6.0
2023-01-09 15:00:00,0.0,32.5,6.28,259.0,1006.5,70.44,2.77
2023-01-09 16:00:00,0.0,33.2,4.47,296.0,1006.24,68.84,1.76
2023-01-09 17:00:00,0.0,31.8,5.84,282.0,1006.3,71.18,0.78
2023-01-09 18:00:00,0.0,30.4,4.11,263.0,1007.18,80.52,0.07
2023-01-09 19:00:00,0.0,27.7,6.28,236.0,1008.36,90.34,0.0
2023-01-09 20:00:00,0.2,25.5,4.69,224.0,1009.6,94.92,0.0
2023-01-09 21:00:00,5.6,25.0,3.21,261.0,1010.18,94.92,0.0
2023-01-09 22:00:00,1.2,25.1,5.2,225.0,1010.42,94.92,0.0
2023-01-09 23:00:00,0.0,25.1,5.49,222.0,1010.4,94.92,0.0
2023-01-10 00:00:00,0.0,24.8,5.15,227.0,1009.96,94.92,0.0
2023-01-10 01:00:00,0.0,24.8,5.15,242.0,1009.64,94.92,0.0
2023-01-10 02:00:00,0.0,24.8,5.4,246.0,1009.38,94.92,0.0
2023-01-10 03:00:00,0.0,24.8,5.65,250.0,1009.12,94.92,0.0
2023-01-10 04:00:00,0.0,24.54,5.7,251.0,1009.06,94.92,0.0
2023-01-10 05:00:00,0.0,24.29,5.27,251.0,1009.43,94.92,0.025
2023-01-10 06:00:00,0.0,24.04,4.84,251.0,1009.8,94.92,0.05
2023-01-10 07:00:00,0.0,24.93,4.8925,252.5,1010.03,94.92,0.7450000000000001
2023-01-10 08:00:00,0.0,25.82,4.945,254.0,1010.26,94.92,1.4400000000000002
2023-01-10 09:00:00,0.0,26.71,4.9975,255.5,1010.49,94.92,2.135
2023-01-10 10:00:00,0.0,27.6,5.05,257.0,1010.72,94.92,2.83
2023-01-10 11:00:00,0.0,28.8,5.115,259.5,1009.95,89.80000000000001,3.94
2023-01-10 12:00:00,0.0,30.0,5.18,262.0,1009.18,84.68,5.05
2023-01-10 13:00:00,0.0,32.2,5.22,272.0,1007.9,71.78,8.09
2023-01-10 14:00:00,0.0,31.22,7.14,257.0,1006.96,78.12,3.48
2023-01-10 15:00:00,0.0,31.56,8.24,247.0,1006.1,72.52,2.84
2023-01-10 16:00:00,0.0,31.2,7.62,245.0,1006.02,72.28,1.58
2023-01-10 17:00:00,0.0,32.0,7.04,244.0,1006.3,75.22,0.92
2023-01-10 18:00:00,0.0,29.5,5.78,227.0,1006.9,85.6,0.11
2023-01-10 19:00:00,0.0,27.5,5.24,245.0,1007.92,94.92,0.0
2023-01-10 20:00:00,0.2,26.5,4.65,241.0,1008.62,94.92,0.0
2023-01-10 21:00:00,0.0,26.26,4.25,229.0,1009.28,94.92,0.0
2023-01-10 22:00:00,0.0,26.3,4.92,229.0,1009.78,94.92,0.0
2023-01-10 23:00:00,0.0,25.44,4.86,217.0,1009.4,94.92,0.0
2023-01-11 00:00:00,0.0,25.1,5.03,221.0,1009.22,94.92,0.0
2023-01-11 01:00:00,0.0,25.0,5.21,229.0,1008.74,94.92,0.0
2023-01-11 02:00:00,0.0,24.7,4.96,248.0,1008.46,94.92,0.0
2023-01-11 03:00:00,0.0,24.4,4.35,245.0,1008.44,94.92,0.0
2023-01-11 04:00:00,0.0,24.1,4.05,247.0,1008.22,94.92,0.0
2023-01-11 05:00:00,0.0,24.1,3.6,254.0,1008.58,94.92,0.0
2023-01-11 06:00:00,0.0,23.6,3.48,256.0,1009.18,94.92,0.05
2023-01-11 07:00:00,0.0,25.7,3.34,253.0,1009.86,94.92,0.89
2023-01-11 08:00:00,0.0,26.8,4.7,258.0,1010.32,92.36,1.43
2023-01-11 09:00:00,0.0,27.4,6.55,259.0,1010.48,90.2,2.34
2023-01-11 10:00:00,0.0,28.2,7.1,258.0,1010.3,84.72,3.37
2023-01-11 11:00:00,0.0,30.2,6.56,256.0,1009.5,82.38,5.14
2023-01-11 12:00:00,0.0,30.95,7.02,259.5,1008.7,78.86,4.465
2023-01-11 13:00:00,0.0,31.7,7.48,263.0,1007.9,75.34,3.79
2023-01-11 14:00:00,0.0,31.4,6.14,265.0,1007.1,75.3,2.88
2023-01-11 15:00:00,0.0,31.1,6.94,261.0,1006.36,76.5,2.56
2023-01-11 16:00:00,0.0,31.3,6.65,261.0,1005.82,71.26,1.22
2023-01-11 17:00:00,0.0,30.5,7.12,255.0,1006.2,79.78,0.56
2023-01-11 18:00:00,0.0,27.9,7.47,252.0,1007.52,89.52,0.09
2023-01-11 19:00:00,0.0,26.9,6.25,238.0,1007.64,94.4,0.0
2023-01-11 20:00:00,0.0,26.2,4.76,243.0,1008.24,94.92,0.0
2023-01-11 21:00:00,0.0,25.5,4.71,243.0,1008.7,94.92,0.0
2023-01-11 22:00:00,0.0,25.12,3.52,244.0,1009.54,94.92,0.0
2023-01-11 23:00:00,0.0,24.9,3.65,258.0,1009.0,94.92,0.0
2023-01-12 00:00:00,0.0,24.34,3.28,256.0,1009.02,94.92,0.0
2023-01-12 01:00:00,0.0,24.119999999999997,3.155,253.5,1008.66,94.92,0.0
2023-01-12 02:00:00,0.0,23.9,3.03,251.0,1008.3,94.92,0.0
2023-01-12 03:00:00,0.0,24.06,2.99,245.0,1008.1,94.92,0.0
2023-01-12 04:00:00,0.0,24.0,3.42,254.0,1008.08,94.92,0.0
2023-01-12 05:00:00,0.0,23.6,3.05,260.0,1008.44,94.92,0.0
2023-01-12 06:00:00,0.0,23.7,3.2,256.0,1009.28,94.92,0.0
2023-01-12 07:00:00,0.0,25.2,4.220000000000001,257.0,1009.99,94.0,0.805
2023-01-12 08:00:00,0.0,26.7,5.24,258.0,1010.7,93.08,1.61
2023-01-12 09:00:00,0.0,28.7,7.12,259.0,1010.64,84.82,2.34
2023-01-12 10:00:00,0.2,30.4,6.65,260.0,1010.06,78.04,2.86
2023-01-12 11:00:00,0.0,33.04,6.25,258.0,1009.2,72.98,6.3
2023-01-12 12:00:00,0.0,32.1,4.86,253.0,1008.34,71.96,5.26
2023-01-12 13:00:00,0.0,34.2,5.48,255.0,1007.04,63.66,3.09
2023-01-12 14:00:00,0.0,35.64,7.3,255.0,1005.84,57.56,7.94
2023-01-12 15:00:00,0.0,35.2,8.81,257.0,1005.1,55.54,4.83
2023-01-12 16:00:00,0.0,35.3,8.77,243.0,1005.04,59.28,1.72
2023-01-12 17:00:00,0.0,34.3,8.28,218.0,1005.22,59.66,0.89
2023-01-12 18:00:00,0.0,31.8,7.28,245.0,1005.58,70.68,0.11
2023-01-12 19:00:00,0.0,29.97,6.635,248.5,1006.48,81.29,0.055
2023-01-12 20:00:00,0.0,28.14,5.99,252.0,1007.38,91.9,0.0
2023-01-12 21:00:00,0.0,27.42,4.74,245.0,1008.02,89.0,0.0
2023-01-12 22:00:00,0.0,26.7,5.13,225.0,1008.42,87.94,0.0
2023-01-12 23:00:00,0.0,25.5,4.27,249.0,1008.5,94.34,0.0
2023-01-13 00:00:00,0.0,25.18,4.1,238.0,1008.74,94.92,0.0
2023-01-13 01:00:00,0.0,24.8,4.09,255.0,1008.62,94.92,0.0
2023-01-13 02:00:00,0.0,24.5,3.89,252.0,1008.32,94.92,0.0
2023-01-13 03:00:00,0.0,24.5,4.51,252.5,1008.29,94.92,0.0
2023-01-13 04:00:00,0.0,24.5,5.13,253.0,1008.26,94.92,0.0
2023-01-13 05:00:00,0.0,23.5,3.77,262.0,1008.58,94.92,0.0
2023-01-13 06:00:00,0.0,23.5,4.31,253.0,1008.94,94.92,0.0
2023-01-13 07:00:00,0.0,23.6,4.39,258.0,1009.84,94.92,0.49
2023-01-13 08:00:00,0.0,25.3,5.78,258.0,1009.8,94.92,1.19
2023-01-13 09:00:00,0.0,27.3,7.11,259.0,1010.2,93.5,2.7
2023-01-13 10:00:00,0.0,30.5,9.47,260.0,1010.4,77.64,5.86
2023-01-13 11:00:00,0.0,31.5,9.11,258.0,1009.9,73.56,5.32
2023-01-13 12:00:00,0.0,32.3,9.86,258.0,1009.24,67.94,4.58
2023-01-13 13:00:00,0.0,34.0,8.74,262.0,1008.12,62.8,7.91
2023-01-13 14:00:00,0.0,34.6,9.62,258.0,1006.72,55.4,4.39
2023-01-13 15:00:00,0.0,32.6,7.65,250.0,1005.58,70.4,3.66
2023-01-13 16:00:00,0.0,30.950000000000003,8.06,233.0,1005.72,74.07,2.05
2023-01-13 17:00:00,0.0,29.3,8.47,216.0,1005.86,77.74,0.44
2023-01-13 18:00:00,0.0,29.0,6.84,211.0,1006.2,76.9,0.1
2023-01-13 19:00:00,0.0,26.6,4.86,256.0,1007.04,94.4,0.0
2023-01-13 20:00:00,0.0,26.2,4.72,244.0,1007.86,92.0,0.0
2023-01-13 21:00:00,0.0,25.64,4.59,248.0,1008.9,94.92,0.0
2023-01-13 22:00:00,0.0,25.14,3.7,241.0,1009.04,94.92,0.0
2023-01-13 23:00:00,0.0,25.04,4.66,213.0,1008.72,94.92,0.0
2023-01-14 00:00:00,0.0,24.74,4.46,227.0,1008.4,94.92,0.0
2023-01-14 01:00:00,0.0,24.4,4.19,257.0,1008.0,94.92,0.0
2023-01-14 02:00:00,0.0,23.9,3.21,261.0,1007.58,94.92,0.0
2023-01-14 03:00:00,0.0,24.2,3.17,270.0,1007.8,94.92,0.0
2023-01-14 04:00:00,0.0,24.32,3.32,253.0,1007.72,94.92,0.0
2023-01-14 05:00:00,0.0,24.1,2.81,260.0,1007.92,94.92,0.0
2023-01-14 06:00:00,0.0,24.0,3.32,256.0,1008.7,94.92,0.0
2023-01-14 07:00:00,0.0,24.5,3.33,260.0,1009.1,94.92,0.47
2023-01-14 08:00:00,0.0,26.2,4.8,276.0,1009.42,94.92,1.48
2023-01-14 09:00:00,0.0,29.2,5.33,264.0,1009.72,85.84,2.43
2023-01-14 10:00:00,0.0,30.8,7.6,262.0,1009.5,75.62,5.58
2023-01-14 11:00:00,0.0,31.2,10.18,254.0,1008.72,73.14,6.63
2023-01-14 12:00:00,0.0,32.6,11.38,259.0,1007.68,68.2,4.55
2023-01-14 13:00:00,0.0,33.6,10.25,262.0,1006.56,64.28,1.97
2023-01-14 14:00:00,0.0,34.2,10.37,262.0,1005.28,62.14,6.5
2023-01-14 15:00:00,0.0,34.5,9.79,258.0,1004.42,60.8,3.29
2023-01-14 16:00:00,0.0,31.35,7.895,252.0,1004.6099999999999,72.8,1.875
2023-01-14 17:00:00,0.0,28.2,6.0,246.0,1004.8,84.8,0.46
2023-01-14 18:00:00,0.0,28.04,3.25,246.0,1004.78,92.5,0.1
2023-01-14 19:00:00,0.0,28.4,6.5,248.0,1005.8,82.66,0.0
2023-01-14 20:00:00,0.0,27.4,5.54,243.0,1006.96,87.08,0.0
2023-01-14 21:00:00,0.0,27.0,6.8,234.0,1007.58,87.76,0.0
2023-01-14 22:00:00,0.0,25.2,3.3,270.0,1008.6,94.92,0.0
2023-01-14 23:00:00,0.0,24.2,3.07,262.0,1008.24,94.92,0.0
2023-01-15 00:00:00,0.0,23.8,3.04,256.0,1007.7,94.92,0.0
2023-01-15 01:00:00,0.0,23.6,3.07,260.0,1007.02,94.92,0.0
2023-01-15 02:00:00,0.0,23.7,4.15,258.0,1006.3,94.92,0.0
2023-01-15 03:00:00,0.0,23.4,4.013333333333334,259.3333333333333,1006.3333333333333,94.92,0.0
2023-01-15 04:00:00,0.0,23.52,3.876666666666667,260.6666666666667,1006.3666666666667,94.92,0.0
2023-01-15 05:00:00,0.0,23.64,3.74,262.0,1006.4,94.92,0.0
2023-01-15 06:00:00,0.0,23.2,3.02,256.0,1007.04,94.92,0.0
2023-01-15 07:00:00,0.0,24.1,2.8,260.0,1007.7,94.92,0.58
2023-01-15 08:00:00,0.0,25.6,2.35,270.0,1008.52,94.92,1.7
2023-01-15 09:00:00,0.0,29.4,3.64,248.0,1008.5,79.36,2.42
